customer_id,gender,age_group,region_id,registration_date
C03358,Male,Elder,N,2024-04-05
C03359,Female,Elder,W,2024-11-02
C03360,Male,Adult,E,2023-04-23
C03361,Female,Adult,E,2023-09-23
C03362,Female,Young Adult,W,2023-12-16
C03363,Female,Adult,S,2022-04-25
C03364,Female,Adult,N,2023-05-24
C03365,Female,Adult,N,2022-02-26
C03366,Female,Elder,E,2023-01-17
C03367,Male,Adult,E,2024-08-09
C03368,Female,Young Adult,W,2022-10-02
C03369,Male,Adult,W,2022-02-13
C03370,Male,Young Adult,E,2023-12-19
C03371,Female,Young Adult,W,2022-11-14
C03372,Male,Young Adult,N,2023-06-18
C03373,Female,Young Adult,N,2022-08-25
C03374,Male,Adult,W,2024-06-11
C03375,Female,Adult,N,2023-06-01
C03376,Male,Adult,N,2022-02-07
C03377,Female,Adult,E,2023-10-16
C03378,Female,Young Adult,S,2024-01-17
C03379,Female,Adult,W,2024-04-20
C03380,Female,Young Adult,N,2023-03-24
C03381,Male,Young Adult,N,2023-11-15
C03382,Female,Adult,S,2022-05-05
C03383,Male,Young Adult,E,2024-12-24
C03384,Male,Teenager,S,2024-03-03
C03385,Male,Adult,E,2024-02-23
C03386,Female,Adult,W,2022-08-14
C03387,Male,Young Adult,W,2023-04-10
C03388,Male,Elder,N,2023-10-05
C03389,Male,Adult,S,2022-10-20
C03390,Female,Elder,E,2023-12-22
C03391,Female,Young Adult,W,2024-01-26
C03392,Male,Adult,W,2022-06-15
C03393,Female,Elder,N,2024-02-08
C03394,Female,Adult,E,2024-10-03
C03395,Male,Adult,S,2024-05-20
C03396,Male,Young Adult,N,2024-12-11
C03397,Female,Teenager,N,2023-07-21
C03398,Male,Adult,S,2024-11-03
C03399,Female,Young Adult,E,2023-08-25
C03400,Female,Elder,N,2024-06-23
C03401,Female,Young Adult,E,2022-02-10
C03402,Female,Elder,N,2024-10-26
C03403,Female,Elder,E,2022-08-30
C03404,Female,Young Adult,S,2022-06-11
C03405,Male,Young Adult,N,2024-10-15
C03406,Male,Elder,S,2023-11-23
C03407,Female,Elder,N,2024-03-19
C03408,Female,Young Adult,E,2024-09-05
C03409,Female,Young Adult,N,2023-06-02
C03410,Male,Adult,E,2024-06-16
C03411,Female,Adult,N,2024-02-22
C03412,Male,Young Adult,E,2024-02-23
C03413,Female,Adult,W,2022-03-26
C03414,Female,Teenager,N,2024-10-30
C03415,Male,Teenager,S,2022-05-18
C03416,Male,Young Adult,N,2024-01-24
C03417,Female,Young Adult,E,2024-06-24
C03418,Female,Young Adult,N,2023-12-14
C03419,Female,Adult,E,2022-06-05
C03420,Male,Young Adult,E,2023-02-12
C03421,Male,Young Adult,W,2024-02-26
C03422,Male,Young Adult,E,2023-08-03
C03423,Male,Elder,E,2023-07-08
C03424,Male,Young Adult,S,2023-01-31
C03425,Male,Young Adult,W,2024-03-20
C03426,Female,Adult,W,2024-08-19
C03427,Female,Elder,N,2023-06-26
C03428,Male,Young Adult,W,2024-10-29
C03429,Female,Adult,S,2024-09-13
C03430,Female,Adult,W,2022-06-19
C03431,Male,Adult,W,2022-10-17
C03432,Female,Teenager,N,2024-01-10
C03433,Male,Adult,E,2023-08-11
C03434,Male,Teenager,N,2024-01-05
C03435,Female,Adult,N,2023-04-02
C03436,Male,Adult,N,2023-12-02
C03437,Male,Young Adult,E,2024-09-05
C03438,Male,Adult,N,2022-02-15
C03439,Male,Teenager,N,2024-11-06
C03440,Male,Adult,E,2022-08-19
C03441,Male,Adult,N,2024-08-07
C03442,Male,Young Adult,N,2023-09-29
C03443,Male,Young Adult,N,2022-04-22
C03444,Female,Elder,S,2023-08-16
C03445,Female,Teenager,S,2024-05-08
C03446,Female,Young Adult,N,2023-01-26
C03447,Male,Young Adult,W,2023-01-27
C03448,Male,Adult,E,2022-11-24
C03449,Female,Adult,S,2024-01-17
C03450,Female,Young Adult,S,2023-01-02
C03451,Female,Young Adult,S,2022-03-23
C03452,Male,Young Adult,E,2024-03-16
C03453,Female,Young Adult,N,2024-04-01
C03454,Female,Young Adult,N,2025-01-04
C03455,Male,Adult,W,2024-08-09
C03456,Female,Young Adult,N,2023-01-07
C03457,Male,Young Adult,S,2022-09-21
C03458,Male,Young Adult,W,2022-04-20
C03459,Male,Elder,E,2022-11-03
C03460,Female,Elder,S,2022-08-14
C03461,Female,Adult,E,2022-07-04
C03462,Male,Young Adult,N,2024-08-21
C03463,Female,Teenager,E,2022-01-31
C03464,Female,Young Adult,E,2023-09-06
C03465,Female,Young Adult,W,2022-04-09
C03466,Female,Adult,W,2024-03-21
C03467,Male,Adult,W,2023-10-14
C03468,Female,Elder,W,2024-03-24
C03469,Male,Adult,E,2024-10-16
C03470,Male,Young Adult,S,2024-09-04
C03471,Female,Adult,S,2022-03-29
C03472,Male,Young Adult,E,2024-12-22
C03473,Female,Teenager,W,2024-07-10
C03474,Female,Adult,N,2023-08-09
C03475,Male,Teenager,W,2024-03-28
C03476,Male,Young Adult,W,2024-07-20
C03477,Male,Young Adult,W,2024-03-07
C03478,Male,Adult,W,2024-10-15
C03479,Female,Adult,N,2024-10-09
C03480,Female,Young Adult,N,2024-08-30
C03481,Female,Adult,N,2023-09-25
C03482,Male,Young Adult,N,2022-12-12
C03483,Male,Young Adult,E,2023-12-25
C03484,Male,Adult,W,2024-06-19
C03485,Female,Adult,W,2024-11-03
C03486,Male,Elder,E,2022-05-16
C03487,Female,Young Adult,N,2023-02-01
C03488,Male,Adult,N,2024-03-02
C03489,Female,Adult,N,2022-03-20
C03490,Female,Elder,S,2023-12-06
C03491,Male,Young Adult,E,2024-09-08
C03492,Male,Adult,N,2024-12-10
C03493,Female,Adult,S,2024-01-14
C03494,Female,Young Adult,N,2023-01-19
C03495,Male,Adult,E,2023-01-10
C03496,Male,Young Adult,S,2022-07-25
C03497,Female,Adult,E,2023-05-04
C03498,Male,Elder,S,2024-05-30
C03499,Female,Adult,W,2023-09-24
C03500,Female,Adult,N,2023-08-15
C03501,Male,Adult,E,2024-12-01
C03502,Male,Teenager,E,2023-06-17
C03503,Male,Young Adult,E,2023-06-06
C03504,Male,Adult,W,2024-04-04
C03505,Male,Young Adult,S,2023-08-21
C03506,Female,Young Adult,S,2022-04-23
C03507,Female,Adult,N,2024-01-04
C03508,Male,Young Adult,E,2022-11-14
C03509,Male,Young Adult,N,2024-09-22
C03510,Male,Adult,N,2022-08-01
C03511,Female,Young Adult,E,2022-09-10
C03512,Male,Elder,E,2022-05-04
C03513,Male,Elder,N,2023-09-16
C03514,Female,Adult,E,2024-12-24
C03515,Female,Teenager,E,2024-06-16
C03516,Male,Adult,N,2022-09-04
C03517,Male,Adult,S,2023-03-17
C03518,Male,Adult,E,2022-02-14
C03519,Female,Teenager,E,2023-10-20
C03520,Male,Adult,S,2024-05-29
C03521,Male,Adult,S,2024-10-13
C03522,Male,Adult,E,2023-07-08
C03523,Female,Adult,W,2024-03-19
C03524,Female,Adult,E,2024-08-28
C03525,Male,Adult,N,2023-12-31
C03526,Male,Teenager,S,2024-10-17
C03527,Female,Adult,W,2024-08-11
C03528,Female,Teenager,N,2024-12-26
C03529,Female,Young Adult,W,2024-11-30
C03530,Female,Young Adult,W,2022-04-09
C03531,Female,Adult,N,2024-05-21
C03532,Female,Young Adult,W,2022-10-28
C03533,Female,Adult,S,2023-05-03
C03534,Female,Adult,W,2024-10-01
C03535,Female,Young Adult,S,2023-04-22
C03536,Male,Teenager,S,2024-05-10
C03537,Male,Young Adult,E,2024-03-19
C03538,Male,Elder,W,2023-06-02
C03539,Female,Adult,N,2023-04-04
C03540,Male,Adult,E,2022-08-18
C03541,Female,Teenager,N,2022-01-08
C03542,Female,Adult,S,2022-07-14
C03543,Male,Elder,S,2024-11-08
C03544,Female,Adult,S,2022-12-20
C03545,Male,Adult,S,2024-12-08
C03546,Male,Teenager,N,2023-04-09
C03547,Male,Teenager,N,2022-12-22
C03548,Female,Teenager,N,2024-04-29
C03549,Male,Young Adult,S,2024-08-31
C03550,Female,Young Adult,W,2022-03-07
C03551,Male,Young Adult,N,2024-05-08
C03552,Male,Young Adult,W,2023-07-25
C03553,Male,Elder,E,2022-11-04
C03554,Female,Adult,E,2024-02-22
C03555,Female,Adult,E,2022-05-01
C03556,Female,Adult,W,2024-02-05
C03557,Male,Teenager,N,2024-02-12
C03558,Male,Adult,E,2022-04-06
C03559,Female,Young Adult,E,2024-09-13
C03560,Female,Adult,E,2023-06-24
C03561,Female,Young Adult,W,2022-01-02
C03562,Female,Elder,N,2023-08-03
C03563,Female,Young Adult,E,2022-11-29
C03564,Female,Young Adult,E,2024-11-13
C03565,Male,Elder,S,2024-01-12
C03566,Female,Teenager,S,2023-05-21
C03567,Male,Adult,E,2024-09-26
C03568,Male,Adult,W,2024-01-03
C03569,Female,Adult,E,2023-05-29
C03570,Female,Elder,W,2024-06-13
C03571,Male,Elder,S,2022-12-27
C03572,Female,Teenager,N,2022-10-01
C03573,Female,Adult,N,2022-06-26
C03574,Male,Adult,N,2023-06-11
C03575,Male,Adult,S,2024-07-01
C03576,Male,Young Adult,S,2022-10-06
C03577,Female,Adult,E,2023-12-07
C03578,Male,Elder,E,2022-03-05
C03579,Female,Elder,N,2022-10-17
C03580,Male,Young Adult,N,2022-01-18
C03581,Male,Teenager,N,2022-03-05
C03582,Male,Young Adult,E,2022-11-26
C03583,Female,Adult,N,2024-02-02
C03584,Female,Adult,N,2024-11-06
C03585,Male,Adult,W,2023-03-19
C03586,Male,Teenager,W,2022-05-21
C03587,Male,Young Adult,N,2023-03-20
C03588,Female,Adult,S,2023-05-11
C03589,Male,Elder,S,2023-03-02
C03590,Female,Adult,W,2023-03-26
C03591,Male,Young Adult,E,2022-12-17
C03592,Male,Adult,N,2023-08-22
C03593,Male,Teenager,E,2023-12-12
C03594,Male,Elder,S,2024-05-19
C03595,Male,Young Adult,N,2023-01-28
C03596,Male,Adult,S,2024-04-21
C03597,Female,Young Adult,E,2023-02-05
C03598,Male,Adult,S,2022-02-19
C03599,Female,Adult,N,2024-01-14
C03600,Male,Adult,S,2024-06-24
C03601,Male,Young Adult,N,2024-11-01
C03602,Female,Young Adult,W,2024-09-17
C03603,Male,Young Adult,N,2024-11-04
C03604,Female,Adult,N,2022-01-28
C03605,Female,Teenager,E,2023-01-23
C03606,Male,Adult,W,2024-04-12
C03607,Female,Elder,W,2022-09-07
C03608,Female,Elder,E,2022-04-08
C03609,Male,Young Adult,N,2024-11-28
C03610,Female,Adult,E,2024-11-27
C03611,Male,Teenager,E,2022-06-28
C03612,Male,Adult,N,2024-06-10
C03613,Male,Adult,W,2024-01-20
C03614,Male,Young Adult,N,2023-03-29
C03615,Female,Young Adult,W,2022-04-07
C03616,Male,Adult,W,2022-11-05
C03617,Male,Elder,E,2022-09-19
C03618,Female,Young Adult,W,2022-10-20
C03619,Male,Adult,E,2022-09-06
C03620,Male,Young Adult,N,2022-09-02
C03621,Female,Teenager,S,2022-09-08
C03622,Female,Elder,N,2022-05-03
C03623,Female,Adult,S,2022-11-21
C03624,Female,Adult,E,2024-09-12
C03625,Female,Teenager,S,2023-05-16
C03626,Female,Adult,S,2023-11-18
C03627,Female,Young Adult,E,2024-12-25
C03628,Male,Young Adult,W,2024-04-15
C03629,Female,Adult,N,2022-02-28
C03630,Female,Teenager,S,2024-01-01
C03631,Female,Adult,N,2022-09-23
C03632,Male,Adult,E,2022-08-24
C03633,Male,Young Adult,N,2024-06-16
C03634,Female,Young Adult,E,2022-08-06
C03635,Female,Young Adult,N,2024-09-01
C03636,Female,Teenager,N,2023-08-12
C03637,Male,Adult,W,2024-07-05
C03638,Male,Adult,N,2024-07-06
C03639,Female,Teenager,S,2022-12-19
C03640,Male,Teenager,N,2022-04-01
C03641,Female,Adult,E,2023-12-03
C03642,Male,Adult,E,2022-03-14
C03643,Male,Young Adult,S,2023-11-16
C03644,Female,Young Adult,N,2023-12-23
C03645,Female,Adult,S,2024-08-15
C03646,Female,Young Adult,E,2024-11-21
C03647,Female,Teenager,W,2023-10-10
C03648,Male,Adult,E,2024-01-30
C03649,Male,Adult,E,2024-05-20
C03650,Male,Adult,N,2022-05-23
C03651,Female,Adult,N,2024-08-06
C03652,Male,Adult,N,2022-02-13
C03653,Female,Young Adult,N,2022-02-01
C03654,Male,Young Adult,N,2022-01-28
C03655,Female,Young Adult,E,2024-10-16
C03656,Female,Young Adult,E,2023-02-27
C03657,Male,Adult,W,2023-05-06
C03658,Female,Elder,N,2022-06-09
C03659,Female,Elder,E,2024-04-24
C03660,Male,Adult,W,2022-01-18
C03661,Female,Young Adult,E,2023-11-03
C03662,Female,Teenager,N,2022-08-20
C03663,Female,Adult,N,2023-02-28
C03664,Male,Adult,N,2024-06-22
C03665,Male,Adult,S,2024-01-25
C03666,Female,Adult,E,2024-04-16
C03667,Male,Adult,N,2024-06-12
C03668,Female,Adult,N,2022-08-27
C03669,Female,Teenager,E,2022-05-29
C03670,Female,Adult,W,2023-09-15
C03671,Female,Elder,S,2022-01-17
C03672,Female,Young Adult,E,2024-07-02
C03673,Male,Adult,S,2022-08-14
C03674,Female,Young Adult,N,2023-10-14
C03675,Male,Elder,S,2022-09-17
C03676,Male,Teenager,E,2023-11-05
C03677,Female,Adult,W,2022-06-23
C03678,Female,Young Adult,N,2022-07-24
C03679,Male,Adult,E,2023-02-19
C03680,Male,Young Adult,S,2024-03-02
C03681,Male,Young Adult,E,2024-12-24
C03682,Female,Adult,N,2023-06-02
C03683,Male,Elder,S,2024-12-26
C03684,Female,Young Adult,W,2024-09-05
C03685,Female,Young Adult,E,2024-10-06
C03686,Female,Adult,S,2023-08-13
C03687,Male,Adult,N,2022-03-08
C03688,Female,Elder,N,2023-11-15
C03689,Female,Young Adult,S,2022-03-04
C03690,Female,Adult,W,2024-03-24
C03691,Female,Young Adult,W,2023-02-07
C03692,Female,Young Adult,S,2022-07-11
C03693,Male,Adult,S,2022-03-12
C03694,Female,Adult,W,2024-05-27
C03695,Female,Adult,S,2024-01-11
C03696,Male,Young Adult,E,2024-08-03
C03697,Female,Young Adult,N,2024-12-22
C03698,Male,Young Adult,E,2022-09-02
C03699,Female,Elder,E,2023-06-03
C03700,Male,Young Adult,W,2023-01-28
C03701,Male,Young Adult,W,2024-02-11
C03702,Female,Young Adult,N,2024-06-29
C03703,Female,Adult,E,2022-07-03
C03704,Female,Young Adult,W,2022-09-04
C03705,Male,Elder,S,2022-11-20
C03706,Male,Young Adult,N,2022-06-09
C03707,Male,Elder,N,2023-12-07
C03708,Female,Teenager,S,2023-09-14
C03709,Male,Adult,S,2024-07-13
C03710,Male,Elder,E,2022-03-07
C03711,Female,Young Adult,N,2024-07-18
C03712,Male,Elder,W,2022-09-11
C03713,Male,Adult,N,2022-10-10
C03714,Female,Elder,N,2024-12-19
C03715,Male,Adult,E,2022-04-28
C03716,Female,Young Adult,E,2023-02-27
C03717,Female,Young Adult,N,2023-07-10
C03718,Female,Young Adult,N,2022-02-05
C03719,Female,Teenager,N,2023-06-15
C03720,Female,Young Adult,E,2022-04-01
C03721,Male,Teenager,W,2022-04-08
C03722,Male,Young Adult,S,2023-06-15
C03723,Female,Adult,E,2023-06-22
C03724,Female,Young Adult,E,2024-11-17
C03725,Male,Young Adult,N,2022-03-21
C03726,Female,Adult,W,2023-07-17
C03727,Female,Young Adult,W,2023-09-06
C03728,Female,Teenager,N,2022-06-25
C03729,Male,Young Adult,N,2023-06-06
C03730,Male,Elder,N,2023-02-27
C03731,Female,Adult,N,2023-07-30
C03732,Female,Young Adult,E,2023-06-15
C03733,Male,Adult,S,2022-11-28
C03734,Male,Adult,W,2023-10-15
C03735,Female,Adult,E,2024-01-10
C03736,Female,Adult,E,2023-05-26
C03737,Male,Adult,E,2022-02-11
C03738,Male,Young Adult,N,2024-06-03
C03739,Male,Teenager,S,2022-03-22
C03740,Female,Adult,E,2023-02-06
C03741,Male,Elder,N,2022-04-17
C03742,Female,Adult,N,2023-05-21
C03743,Male,Adult,W,2023-12-21
C03744,Male,Elder,E,2022-09-14
C03745,Male,Young Adult,N,2024-08-11
C03746,Male,Adult,E,2024-07-21
C03747,Female,Adult,W,2024-12-07
C03748,Female,Elder,S,2024-06-15
C03749,Male,Elder,N,2022-01-19
C03750,Female,Adult,W,2024-12-05
C03751,Male,Young Adult,S,2023-03-27
C03752,Male,Adult,N,2024-06-16
C03753,Male,Teenager,E,2024-12-15
C03754,Male,Adult,W,2024-01-11
C03755,Female,Elder,N,2022-03-23
C03756,Male,Young Adult,N,2024-01-07
C03757,Male,Adult,N,2022-03-20
C03758,Female,Young Adult,W,2022-10-10
C03759,Male,Young Adult,N,2024-09-23
C03760,Male,Young Adult,E,2022-06-09
C03761,Male,Adult,W,2024-06-06
C03762,Female,Elder,N,2023-04-13
C03763,Male,Elder,W,2024-05-02
C03764,Female,Young Adult,W,2023-04-07
C03765,Male,Elder,W,2024-05-03
C03766,Male,Adult,N,2022-04-27
C03767,Female,Young Adult,E,2022-12-30
C03768,Male,Teenager,W,2023-04-11
C03769,Male,Young Adult,W,2022-07-03
C03770,Female,Elder,N,2023-10-22
C03771,Female,Adult,W,2022-03-16
C03772,Female,Adult,S,2024-04-05
C03773,Female,Young Adult,N,2023-05-18
C03774,Female,Adult,S,2024-03-05
C03775,Male,Teenager,W,2023-08-10
C03776,Female,Young Adult,S,2023-10-18
C03777,Male,Adult,E,2023-12-01
C03778,Male,Young Adult,W,2023-09-27
C03779,Male,Adult,S,2024-04-23
C03780,Female,Young Adult,E,2024-04-14
C03781,Female,Adult,S,2024-02-03
C03782,Male,Young Adult,S,2022-12-24
C03783,Female,Adult,E,2023-11-23
C03784,Female,Teenager,W,2023-09-14
C03785,Female,Teenager,E,2023-04-27
C03786,Female,Elder,W,2024-09-06
C03787,Male,Young Adult,N,2024-09-04
C03788,Male,Adult,N,2022-10-17
C03789,Female,Elder,E,2024-01-22
C03790,Male,Young Adult,N,2022-01-23
C03791,Female,Young Adult,N,2024-03-16
C03792,Female,Adult,E,2022-06-21
C03793,Male,Elder,N,2024-04-14
C03794,Male,Elder,N,2022-11-14
C03795,Male,Adult,E,2024-06-26
C03796,Female,Adult,E,2024-03-08
C03797,Male,Young Adult,W,2024-09-17
C03798,Female,Elder,E,2024-05-04
C03799,Male,Elder,S,2023-11-12
C03800,Male,Young Adult,W,2024-07-04
C03801,Female,Young Adult,W,2024-10-26
C03802,Female,Teenager,N,2024-04-22
C03803,Female,Young Adult,N,2023-04-28
C03804,Female,Adult,E,2022-05-12
C03805,Female,Young Adult,E,2024-05-10
C03806,Female,Teenager,W,2022-10-21
C03807,Female,Young Adult,E,2023-10-03
C03808,Female,Elder,E,2024-09-26
C03809,Male,Adult,W,2023-01-27
C03810,Female,Young Adult,E,2022-09-06
C03811,Female,Young Adult,N,2023-12-04
C03812,Male,Elder,W,2022-10-14
C03813,Female,Adult,N,2022-10-04
C03814,Male,Young Adult,W,2023-01-22
C03815,Male,Teenager,W,2023-03-26
C03816,Female,Teenager,E,2022-10-18
C03817,Male,Young Adult,E,2023-03-19
C03818,Female,Adult,S,2023-10-18
C03819,Male,Elder,S,2024-12-04
C03820,Male,Adult,S,2024-04-06
C03821,Male,Adult,E,2023-04-21
C03822,Female,Young Adult,W,2022-09-10
C03823,Female,Adult,E,2022-10-16
C03824,Male,Adult,N,2024-09-26
C03825,Male,Young Adult,E,2022-01-21
C03826,Female,Young Adult,W,2022-11-12
C03827,Female,Adult,S,2023-07-18
C03828,Male,Teenager,E,2022-05-03
C03829,Male,Young Adult,W,2024-05-23
C03830,Female,Adult,E,2024-08-17
C03831,Female,Elder,S,2022-08-02
C03832,Female,Adult,W,2024-04-18
C03833,Female,Adult,N,2023-10-09
C03834,Female,Young Adult,W,2024-08-25
C03835,Male,Adult,N,2023-12-31
C03836,Female,Adult,N,2023-08-23
C03837,Male,Elder,W,2024-03-02
C03838,Female,Young Adult,N,2022-02-09
C03839,Male,Adult,E,2024-01-22
C03840,Female,Adult,W,2024-07-31
C03841,Female,Young Adult,W,2023-10-10
C03842,Male,Young Adult,W,2022-07-01
C03843,Male,Teenager,N,2022-09-22
C03844,Female,Teenager,E,2024-02-10
C03845,Female,Elder,N,2024-05-12
C03846,Female,Young Adult,S,2023-03-08
C03847,Female,Young Adult,W,2023-05-24
C03848,Female,Adult,S,2023-03-23
C03849,Male,Young Adult,E,2023-06-12
C03850,Male,Adult,E,2024-05-24
C03851,Female,Young Adult,E,2023-10-31
C03852,Male,Elder,W,2024-04-26
C03853,Male,Elder,N,2022-03-11
C03854,Male,Elder,E,2024-03-26
C03855,Female,Young Adult,W,2024-11-04
C03856,Male,Adult,E,2024-12-19
C03857,Female,Young Adult,N,2023-03-22
C03858,Male,Teenager,E,2024-10-22
C03859,Female,Teenager,S,2022-01-19
C03860,Male,Adult,N,2023-07-15
C03861,Female,Adult,W,2023-04-17
C03862,Female,Adult,E,2022-01-28
C03863,Male,Teenager,W,2023-07-14
C03864,Female,Young Adult,W,2023-08-31
C03865,Female,Adult,E,2023-04-03
C03866,Female,Young Adult,N,2024-08-02
C03867,Female,Adult,S,2024-09-10
C03868,Female,Young Adult,N,2024-05-17
C03869,Female,Adult,W,2024-10-12
C03870,Female,Adult,N,2022-01-29
C03871,Female,Young Adult,N,2023-10-31
C03872,Male,Young Adult,E,2024-04-05
C03873,Male,Adult,N,2024-03-26
C03874,Female,Adult,N,2022-10-06
C03875,Female,Young Adult,E,2022-10-10
C03876,Male,Young Adult,N,2024-09-29
C03877,Male,Elder,N,2022-11-01
C03878,Male,Adult,S,2023-11-25
C03879,Female,Young Adult,E,2022-04-19
C03880,Male,Adult,E,2022-11-20
C03881,Female,Young Adult,S,2023-04-03
C03882,Female,Adult,E,2023-04-27
C03883,Male,Young Adult,S,2024-07-10
C03884,Female,Elder,W,2023-06-04
C03885,Female,Adult,N,2024-12-12
C03886,Female,Adult,E,2023-01-26
C03887,Female,Adult,W,2024-02-10
C03888,Male,Elder,W,2024-07-01
C03889,Male,Adult,N,2022-03-27
C03890,Female,Adult,N,2023-07-12
C03891,Female,Adult,E,2024-05-07
C03892,Male,Adult,N,2023-10-28
C03893,Female,Adult,W,2024-04-22
C03894,Male,Young Adult,E,2022-10-22
C03895,Female,Adult,E,2022-09-26
C03896,Female,Young Adult,N,2023-10-07
C03897,Male,Elder,E,2023-06-19
C03898,Male,Young Adult,E,2022-03-29
C03899,Male,Elder,W,2024-07-13
C03900,Male,Adult,N,2022-04-21
C03901,Female,Adult,N,2023-08-07
C03902,Male,Adult,S,2024-02-08
C03903,Female,Young Adult,N,2022-08-26
C03904,Male,Young Adult,E,2022-11-30
C03905,Male,Teenager,W,2022-04-16
C03906,Female,Adult,S,2023-01-17
C03907,Male,Young Adult,W,2023-11-20
C03908,Male,Adult,N,2022-09-18
C03909,Male,Young Adult,N,2023-10-17
C03910,Male,Young Adult,N,2024-03-30
C03911,Female,Young Adult,S,2023-12-10
C03912,Female,Elder,W,2023-04-21
C03913,Male,Adult,N,2024-06-25
C03914,Male,Young Adult,E,2023-07-09
C03915,Male,Adult,S,2023-10-25
C03916,Female,Teenager,W,2023-07-29
C03917,Female,Elder,N,2023-10-04
C03918,Female,Adult,N,2023-04-08
C03919,Female,Young Adult,N,2024-05-04
C03920,Male,Adult,S,2023-08-08
C03921,Male,Teenager,N,2024-07-31
C03922,Male,Elder,W,2023-09-08
C03923,Female,Young Adult,E,2022-06-07
C03924,Male,Adult,E,2022-09-29
C03925,Female,Young Adult,E,2023-11-01
C03926,Female,Adult,N,2023-09-13
C03927,Male,Adult,S,2023-06-05
C03928,Male,Adult,W,2022-02-28
C03929,Male,Adult,W,2023-12-05
C03930,Female,Elder,W,2023-10-10
C03931,Female,Teenager,W,2024-06-09
C03932,Male,Young Adult,N,2023-03-12
C03933,Male,Young Adult,N,2022-05-26
C03934,Female,Elder,N,2024-05-08
C03935,Male,Young Adult,S,2024-09-04
C03936,Female,Adult,N,2022-09-02
C03937,Female,Adult,S,2022-10-28
C03938,Male,Young Adult,E,2023-03-14
C03939,Male,Young Adult,W,2024-05-17
C03940,Male,Young Adult,E,2022-04-10
C03941,Male,Young Adult,W,2023-12-26
C03942,Female,Young Adult,N,2024-03-24
C03943,Female,Teenager,N,2023-04-25
C03944,Female,Elder,E,2023-02-19
C03945,Male,Elder,N,2022-06-14
C03946,Female,Young Adult,N,2024-08-31
C03947,Male,Young Adult,S,2022-03-29
C03948,Male,Teenager,N,2023-07-27
C03949,Male,Adult,E,2024-03-24
C03950,Male,Adult,S,2022-06-28
C03951,Male,Young Adult,E,2022-06-12
C03952,Male,Young Adult,E,2023-08-16
C03953,Female,Adult,S,2024-10-02
C03954,Male,Adult,N,2022-10-28
C03955,Female,Teenager,N,2023-01-09
C03956,Female,Adult,S,2023-12-09
C03957,Male,Young Adult,E,2022-07-22
C03958,Male,Young Adult,W,2022-02-16
C03959,Male,Adult,E,2023-04-08
C03960,Female,Adult,N,2023-02-12
C03961,Male,Young Adult,E,2023-03-03
C03962,Female,Elder,E,2024-07-18
C03963,Male,Young Adult,E,2022-11-13
C03964,Male,Adult,E,2023-02-25
C03965,Female,Adult,E,2022-09-20
C03966,Female,Elder,E,2022-06-15
C03967,Male,Elder,E,2023-03-04
C03968,Female,Teenager,N,2023-02-01
C03969,Female,Elder,E,2024-03-06
C03970,Female,Adult,N,2022-04-17
C03971,Female,Adult,N,2022-04-08
C03972,Female,Young Adult,W,2022-02-12
C03973,Male,Adult,W,2022-08-30
C03974,Male,Elder,N,2022-04-05
C03975,Female,Young Adult,S,2022-07-07
C03976,Male,Elder,N,2023-01-20
C03977,Male,Teenager,E,2024-03-29
C03978,Female,Young Adult,W,2022-03-28
C03979,Male,Adult,W,2023-05-04
C03980,Female,Adult,E,2022-08-14
C03981,Female,Adult,S,2022-12-11
C03982,Male,Teenager,E,2023-06-02
C03983,Female,Elder,S,2024-11-20
C03984,Female,Teenager,W,2022-10-23
C03985,Female,Young Adult,W,2023-02-18
C03986,Female,Teenager,E,2022-05-15
C03987,Female,Adult,S,2023-06-09
C03988,Male,Elder,N,2024-10-05
C03989,Male,Adult,N,2022-01-04
C03990,Female,Adult,W,2022-06-27
C03991,Female,Teenager,S,2024-01-16
C03992,Male,Adult,S,2022-09-16
C03993,Female,Adult,S,2023-10-14
C03994,Male,Adult,W,2024-12-24
C03995,Female,Teenager,N,2024-11-06
C03996,Female,Adult,W,2023-06-28
C03997,Female,Adult,W,2023-03-11
C03998,Female,Adult,W,2022-10-17
C03999,Female,Adult,S,2024-03-13
C04000,Female,Young Adult,N,2023-04-28
