transaction_id,transaction_datetime,customer_id,store_id,product_id,promotion_id,quantity,selling_price,discount_amount,total_revenue,total_cost,profit
T006331,2025-12-06 00:31:48,C02563,S003,P024,,4,12.6,0.0,57.96,16.0,41.96
T006332,2025-01-02 20:07:30,C01042,S005,P006,,2,2.1,0.0,4.2,2.0,2.2
T006333,2025-12-18 11:36:52,C03417,S003,P010,PR05,2,20.16,5.04,46.37,20.0,26.37
T006334,2025-08-14 03:37:09,C00908,S007,P002,,7,1.89,0.0,14.29,7.7,6.59
T006335,2024-09-06 16:57:33,C02455,S007,P005,,8,3.2,0.0,25.6,12.0,13.6
T006336,2024-11-27 21:11:01,C03546,S002,P020,,2,5.0,0.0,11.5,4.0,7.5
T006337,2024-10-13 14:26:29,C02203,S008,P003,,3,8.0,0.0,24.0,15.0,9.0
T006338,2025-03-03 03:22:58,C01002,S002,P008,,7,7.35,0.0,42.19,28.0,14.19
T006339,2024-05-09 08:47:26,C01074,S001,P001,,8,12.0,0.0,96.0,64.0,32.0
T006340,2025-04-30 20:01:23,C00011,S007,P019,,3,9.45,0.0,28.35,12.0,16.35
T006341,2025-09-27 16:27:26,C03975,S006,P002,,7,1.89,0.0,13.23,7.7,5.53
T006342,2024-07-01 16:02:26,C00719,S001,P003,,8,8.0,0.0,69.12,40.0,29.12
T006343,2024-04-01 03:37:37,C00238,S004,P007,,6,2.8,0.0,16.8,7.2,9.6
T006344,2025-08-05 12:01:43,C01901,S003,P004,,1,2.31,0.0,2.49,1.2,1.29
T006345,2024-09-15 05:39:50,C01778,S008,P019,,2,9.0,0.0,18.0,8.0,10.0
T006346,2024-12-21 00:59:06,C00948,S002,P006,PR02,1,1.9,0.1,2.18,1.0,1.18
T006347,2024-10-19 18:39:03,C02957,S003,P005,,5,3.2,0.0,16.0,7.5,8.5
T006348,2025-03-23 21:49:32,C00107,S003,P004,,4,2.31,0.0,9.24,4.8,4.44
T006349,2024-06-19 00:37:09,C02121,S001,P005,,3,3.2,0.0,9.6,4.5,5.1
T006350,2025-02-06 00:34:34,C02068,S006,P009,,1,943.95,0.0,943.95,550.0,393.95
T006351,2024-10-10 20:15:10,C00689,S003,P007,,1,2.8,0.0,2.8,1.2,1.6
T006352,2025-05-21 04:48:11,C02151,S004,P006,,1,2.1,0.0,2.1,1.0,1.1
T006353,2025-04-16 20:47:42,C00675,S002,P023,PR03,2,32.34,4.41,53.04,24.0,29.04
T006354,2025-03-07 23:35:41,C01857,S005,P008,,7,7.35,0.0,51.45,28.0,23.45
T006355,2025-10-17 05:16:54,C02609,S003,P007,,4,2.94,0.0,11.76,4.8,6.96
T006356,2024-12-21 08:13:04,C02466,S002,P019,,1,9.0,0.0,10.35,4.0,6.35
T006357,2024-03-28 15:48:41,C00599,S007,P023,,2,35.0,0.0,70.0,24.0,46.0
T006358,2024-09-09 12:00:36,C03666,S003,P003,,1,8.0,0.0,8.0,5.0,3.0
T006359,2025-03-25 05:32:03,C00135,S002,P002,,8,1.89,0.0,12.4,8.8,3.6
T006360,2025-02-17 15:17:29,C01183,S008,P011,,1,523.95,0.0,523.95,250.0,273.95
T006361,2025-06-29 07:19:46,C00212,S001,P001,,5,12.6,0.0,51.66,40.0,11.66
T006362,2025-08-13 05:06:25,C01072,S005,P006,,1,2.1,0.0,2.27,1.0,1.27
T006363,2025-03-20 14:15:57,C01285,S002,P020,,1,5.25,0.0,4.3,2.0,2.3
T006364,2024-04-23 23:37:01,C01738,S001,P006,,7,2.0,0.0,14.0,7.0,7.0
T006365,2025-01-15 04:01:28,C01985,S005,P024,,1,12.6,0.0,12.6,4.0,8.6
T006366,2025-08-23 02:13:43,C01726,S002,P003,,8,8.4,0.0,59.51,40.0,19.51
T006367,2024-04-21 01:20:09,C01981,S002,P003,,6,8.0,0.0,48.0,30.0,18.0
T006368,2024-01-29 18:52:46,C03683,S006,P008,,7,7.0,0.0,49.0,28.0,21.0
T006369,2025-07-09 15:52:33,C03265,S007,P003,,2,8.4,0.0,18.14,10.0,8.14
T006370,2024-12-30 07:12:37,C02915,S002,P009,,1,899.0,0.0,1033.85,550.0,483.85
T006371,2024-06-06 06:57:35,C02060,S003,P001,,6,12.0,0.0,72.0,48.0,24.0
T006372,2025-09-29 01:47:14,C02978,S003,P003,,1,8.4,0.0,8.4,5.0,3.4
T006373,2024-08-04 09:19:46,C00100,S008,P019,,3,9.0,0.0,29.16,12.0,17.16
T006374,2025-03-05 14:00:04,C03577,S003,P004,,3,2.31,0.0,6.93,3.6,3.33
T006375,2024-09-15 20:21:26,C01950,S002,P020,,4,5.0,0.0,20.0,8.0,12.0
T006376,2025-12-24 14:33:42,C01150,S004,P023,,2,36.75,0.0,84.52,24.0,60.52
T006377,2024-10-03 10:08:26,C00276,S004,P001,,5,12.0,0.0,60.0,40.0,20.0
T006378,2025-07-23 14:58:17,C02322,S003,P001,,4,12.6,0.0,54.43,32.0,22.43
T006379,2024-07-18 16:59:12,C00793,S005,P009,PR01,1,764.15,134.85,825.28,550.0,275.28
T006380,2025-05-04 21:46:18,C01067,S002,P004,,8,2.31,0.0,15.15,9.6,5.55
T006381,2024-07-27 15:24:38,C01793,S006,P002,,8,1.8,0.0,15.55,8.8,6.75
T006382,2024-01-06 04:08:38,C03146,S006,P006,,7,2.0,0.0,14.0,7.0,7.0
T006383,2024-01-28 06:41:09,C00242,S002,P004,,2,2.2,0.0,4.4,2.4,2.0
T006384,2025-05-11 09:40:21,C00697,S004,P019,,1,9.45,0.0,9.45,4.0,5.45
T006385,2024-07-20 20:27:56,C02618,S002,P021,,3,59.0,0.0,191.16,75.0,116.16
T006386,2025-04-18 08:41:19,C03493,S005,P022,PR03,4,16.63,2.27,66.53,24.0,42.53
T006387,2024-02-24 02:34:52,C00637,S008,P008,,4,7.0,0.0,28.0,16.0,12.0
T006388,2025-09-18 12:39:29,C00362,S006,P001,,3,12.6,0.0,37.8,24.0,13.8
T006389,2024-06-30 21:42:42,C03899,S007,P005,,3,3.2,0.0,9.6,4.5,5.1
T006390,2024-03-01 09:32:34,C03029,S008,P007,,8,2.8,0.0,22.4,9.6,12.8
T006391,2024-01-04 17:09:16,C01491,S001,P003,,1,8.0,0.0,8.0,5.0,3.0
T006392,2025-07-06 07:00:34,C03455,S008,P007,,6,2.94,0.0,19.05,7.2,11.85
T006393,2025-08-05 15:34:09,C03145,S004,P020,,4,5.25,0.0,22.68,8.0,14.68
T006394,2025-11-04 21:36:56,C00267,S008,P021,,3,61.95,0.0,213.73,75.0,138.73
T006395,2024-08-04 19:48:15,C02385,S002,P004,,8,2.2,0.0,19.01,9.6,9.41
T006396,2025-06-18 05:28:05,C00870,S008,P019,,3,9.45,0.0,28.35,12.0,16.35
T006397,2024-11-21 13:54:09,C02211,S002,P003,,4,8.0,0.0,36.8,20.0,16.8
T006398,2025-04-18 23:48:02,C01585,S004,P008,,5,7.35,0.0,36.75,20.0,16.75
T006399,2024-03-10 00:38:49,C00761,S002,P022,,2,18.0,0.0,36.0,12.0,24.0
T006400,2025-02-20 03:34:29,C00945,S004,P006,,7,2.1,0.0,14.7,7.0,7.7
T006401,2025-02-21 18:18:59,C03400,S001,P008,,1,7.35,0.0,7.35,4.0,3.35
T006402,2024-05-14 07:32:38,C02210,S001,P022,,4,18.0,0.0,72.0,24.0,48.0
T006403,2025-02-21 00:49:57,C00898,S002,P006,,5,2.1,0.0,10.5,5.0,5.5
T006404,2024-03-03 11:25:02,C02741,S004,P018,,1,499.0,0.0,499.0,220.0,279.0
T006405,2024-06-26 09:01:57,C03430,S008,P002,,8,1.8,0.0,14.4,8.8,5.6
T006406,2025-08-13 21:53:31,C01997,S002,P020,,3,5.25,0.0,13.95,6.0,7.95
T006407,2025-05-02 04:59:14,C00406,S008,P022,,3,18.9,0.0,56.7,18.0,38.7
T006408,2025-03-30 08:43:54,C01281,S003,P001,,6,12.6,0.0,75.6,48.0,27.6
T006409,2024-05-26 02:48:39,C03810,S003,P011,,1,499.0,0.0,499.0,250.0,249.0
T006410,2025-03-29 22:56:56,C02784,S004,P020,,4,5.25,0.0,21.0,8.0,13.0
T006411,2025-01-03 10:05:41,C03708,S005,P007,,5,2.94,0.0,14.7,6.0,8.7
T006412,2024-05-05 08:32:49,C03593,S004,P024,,1,12.0,0.0,12.0,4.0,8.0
T006413,2024-02-12 10:30:08,C03184,S004,P006,,5,2.0,0.0,10.0,5.0,5.0
T006414,2024-04-25 11:05:22,C02644,S002,P005,,8,3.2,0.0,25.6,12.0,13.6
T006415,2025-04-27 11:35:14,C02994,S005,P006,,3,2.1,0.0,6.3,3.0,3.3
T006416,2024-10-15 03:24:47,C03279,S002,P011,,1,499.0,0.0,499.0,250.0,249.0
T006417,2024-02-14 09:22:31,C03736,S004,P020,,3,5.0,0.0,15.0,6.0,9.0
T006418,2024-12-06 14:21:51,C01428,S005,P006,,6,2.0,0.0,13.8,6.0,7.8
T006419,2025-11-26 16:04:36,C03470,S005,P006,,7,2.1,0.0,16.9,7.0,9.91
T006420,2024-10-15 05:28:16,C03834,S007,P006,,8,2.0,0.0,16.0,8.0,8.0
T006421,2025-03-10 04:56:26,C02567,S007,P005,,3,3.36,0.0,10.08,4.5,5.58
T006422,2025-08-02 15:49:55,C01028,S007,P008,,2,7.35,0.0,15.88,8.0,7.88
T006423,2024-07-24 14:12:22,C02058,S001,P003,,7,8.0,0.0,60.48,35.0,25.48
T006424,2025-12-22 14:25:08,C02391,S003,P001,,1,12.6,0.0,14.49,8.0,6.49
T006425,2025-02-01 15:20:25,C00349,S004,P019,,2,9.45,0.0,18.9,8.0,10.9
T006426,2025-02-15 03:57:50,C00459,S001,P004,,5,2.31,0.0,11.55,6.0,5.55
T006427,2025-12-15 10:30:52,C02491,S008,P017,,1,240.45,0.0,276.52,90.0,186.52
T006428,2025-12-05 05:24:31,C00350,S003,P004,,6,2.31,0.0,15.94,7.2,8.74
T006429,2025-04-14 18:03:49,C00101,S005,P002,,6,1.89,0.0,11.34,6.6,4.74
T006430,2024-05-18 03:04:45,C00470,S008,P002,,6,1.8,0.0,10.8,6.6,4.2
T006431,2024-03-30 03:28:57,C01419,S002,P022,,3,18.0,0.0,54.0,18.0,36.0
T006432,2025-06-02 12:08:19,C03282,S008,P003,,4,8.4,0.0,33.6,20.0,13.6
T006433,2024-07-27 04:54:25,C02464,S007,P006,,4,2.0,0.0,8.64,4.0,4.64
T006434,2025-06-16 22:23:20,C03711,S001,P009,,1,943.95,0.0,774.04,550.0,224.04
T006435,2025-04-05 05:40:46,C02286,S008,P004,,8,2.31,0.0,18.48,9.6,8.88
T006436,2025-07-01 18:12:01,C03417,S004,P002,,8,1.89,0.0,16.33,8.8,7.53
T006437,2024-07-22 21:32:33,C02918,S008,P003,,4,8.0,0.0,34.56,20.0,14.56
T006438,2024-10-28 02:34:52,C01654,S007,P002,,5,1.8,0.0,9.0,5.5,3.5
T006439,2024-09-16 09:10:19,C00264,S007,P004,,2,2.2,0.0,4.4,2.4,2.0
T006440,2024-11-25 04:37:37,C03066,S005,P008,,2,7.0,0.0,16.1,8.0,8.1
T006441,2025-09-01 18:22:08,C01713,S001,P002,,1,1.89,0.0,1.55,1.1,0.45
T006442,2024-01-21 18:24:44,C00040,S007,P001,,8,12.0,0.0,96.0,64.0,32.0
T006443,2024-11-18 16:24:59,C03192,S001,P005,,2,3.2,0.0,7.36,3.0,4.36
T006444,2024-10-13 00:11:55,C00268,S001,P004,,2,2.2,0.0,4.4,2.4,2.0
T006445,2024-08-09 15:39:14,C03936,S001,P004,,1,2.2,0.0,2.38,1.2,1.18
T006446,2024-08-07 14:21:09,C00632,S002,P007,,1,2.8,0.0,3.02,1.2,1.82
T006447,2025-02-13 03:29:42,C02443,S003,P008,,4,7.35,0.0,29.4,16.0,13.4
T006448,2024-04-26 17:48:48,C03659,S003,P016,,1,149.0,0.0,149.0,60.0,89.0
T006449,2025-12-21 21:45:33,C00185,S002,P020,,1,5.25,0.0,4.95,2.0,2.95
T006450,2025-03-14 17:02:28,C00467,S004,P007,,4,2.94,0.0,11.76,4.8,6.96
T006451,2024-06-07 03:07:44,C03239,S003,P006,,5,2.0,0.0,10.0,5.0,5.0
T006452,2024-11-01 09:18:59,C01904,S008,P008,,3,7.0,0.0,24.15,12.0,12.15
T006453,2025-09-11 01:56:47,C00460,S006,P006,,3,2.1,0.0,6.3,3.0,3.3
T006454,2024-08-05 16:50:01,C03254,S005,P007,,6,2.8,0.0,18.14,7.2,10.94
T006455,2025-10-06 18:42:08,C02180,S002,P003,,7,8.4,0.0,48.22,35.0,13.22
T006456,2024-02-09 06:07:08,C01580,S003,P004,,2,2.2,0.0,4.4,2.4,2.0
T006457,2024-05-01 15:43:41,C03819,S005,P019,,2,9.0,0.0,18.0,8.0,10.0
T006458,2024-06-10 02:21:34,C02970,S002,P024,,4,12.0,0.0,48.0,16.0,32.0
T006459,2025-07-28 23:52:48,C01918,S001,P001,,5,12.6,0.0,55.79,40.0,15.79
T006460,2025-09-22 13:12:43,C02379,S003,P013,,1,733.95,0.0,733.95,320.0,413.95
T006461,2024-02-20 10:18:38,C00285,S002,P014,,1,129.0,0.0,129.0,70.0,59.0
T006462,2024-04-19 06:26:14,C03617,S004,P007,,8,2.8,0.0,22.4,9.6,12.8
T006463,2024-03-18 04:52:06,C02240,S002,P001,,5,12.0,0.0,60.0,40.0,20.0
T006464,2024-12-20 01:13:22,C01382,S001,P003,PR02,1,7.6,0.4,8.74,5.0,3.74
T006465,2024-07-20 06:17:26,C01171,S003,P002,,5,1.8,0.0,9.72,5.5,4.22
T006466,2024-12-05 23:21:38,C02115,S006,P001,,2,12.0,0.0,27.6,16.0,11.6
T006467,2024-04-09 18:30:09,C00214,S006,P002,,8,1.8,0.0,14.4,8.8,5.6
T006468,2025-01-07 18:36:09,C03878,S006,P007,,2,2.94,0.0,5.88,2.4,3.48
T006469,2025-10-11 02:02:06,C02335,S007,P002,,8,1.89,0.0,15.12,8.8,6.32
T006470,2024-05-13 00:25:07,C03279,S002,P008,,1,7.0,0.0,7.0,4.0,3.0
T006471,2024-11-08 14:52:45,C01839,S006,P007,,2,2.8,0.0,6.44,2.4,4.04
T006472,2024-08-18 07:47:37,C03922,S008,P002,,1,1.8,0.0,1.94,1.1,0.84
T006473,2024-08-10 22:40:02,C03425,S008,P022,,4,18.0,0.0,77.76,24.0,53.76
T006474,2025-06-29 13:38:51,C00188,S001,P001,,4,12.6,0.0,41.33,32.0,9.33
T006475,2025-09-27 19:02:14,C01909,S006,P008,,3,7.35,0.0,22.05,12.0,10.05
T006476,2024-11-02 08:36:59,C02950,S003,P002,,1,1.8,0.0,2.07,1.1,0.97
T006477,2024-10-28 06:10:24,C00364,S005,P001,,8,12.0,0.0,96.0,64.0,32.0
T006478,2024-12-16 18:19:17,C03826,S008,P005,PR02,7,3.04,0.16,24.47,10.5,13.97
T006479,2024-03-08 03:39:26,C02623,S004,P006,,1,2.0,0.0,2.0,1.0,1.0
T006480,2025-10-13 06:22:21,C01198,S008,P003,,8,8.4,0.0,67.2,40.0,27.2
T006481,2024-05-10 17:30:41,C02464,S007,P003,,1,8.0,0.0,8.0,5.0,3.0
T006482,2025-12-01 00:02:15,C03598,S005,P001,,1,12.6,0.0,14.49,8.0,6.49
T006483,2024-05-24 04:33:17,C02304,S002,P005,,6,3.2,0.0,19.2,9.0,10.2
T006484,2025-07-23 05:42:58,C02470,S001,P021,,1,61.95,0.0,54.86,25.0,29.86
T006485,2024-10-15 13:45:10,C00146,S001,P004,,4,2.2,0.0,8.8,4.8,4.0
T006486,2025-08-20 14:03:41,C02860,S003,P007,,1,2.94,0.0,3.18,1.2,1.98
T006487,2024-03-03 03:21:46,C02995,S001,P006,,4,2.0,0.0,8.0,4.0,4.0
T006488,2025-04-20 10:11:10,C03430,S007,P004,,8,2.31,0.0,18.48,9.6,8.88
T006489,2025-05-07 21:55:26,C01259,S004,P003,,3,8.4,0.0,25.2,15.0,10.2
T006490,2025-09-14 17:54:09,C01264,S002,P019,,2,9.45,0.0,15.5,8.0,7.5
T006491,2025-10-05 07:38:12,C00267,S008,P006,,2,2.1,0.0,4.2,2.0,2.2
T006492,2024-12-26 12:54:02,C01523,S003,P007,PR02,5,2.66,0.14,15.29,6.0,9.29
T006493,2024-08-24 16:05:51,C03530,S007,P004,,8,2.2,0.0,19.01,9.6,9.41
T006494,2025-11-16 20:31:35,C00765,S008,P022,,1,18.9,0.0,21.74,6.0,15.74
T006495,2024-04-27 11:03:27,C01525,S006,P020,,2,5.0,0.0,10.0,4.0,6.0
T006496,2025-05-07 08:30:04,C01576,S002,P014,,1,135.45,0.0,111.07,70.0,41.07
T006497,2025-05-10 01:50:34,C00209,S005,P007,,2,2.94,0.0,5.88,2.4,3.48
T006498,2025-07-11 07:51:42,C00271,S005,P006,,7,2.1,0.0,15.88,7.0,8.88
T006499,2024-09-12 21:26:10,C03370,S004,P003,,7,8.0,0.0,56.0,35.0,21.0
T006500,2024-01-23 14:56:15,C00212,S002,P001,,4,12.0,0.0,48.0,32.0,16.0
T006501,2024-12-23 15:14:58,C00842,S001,P007,PR02,4,2.66,0.14,12.24,4.8,7.44
T006502,2025-09-03 22:00:44,C01408,S008,P024,,4,12.6,0.0,50.4,16.0,34.4
T006503,2025-09-22 15:12:54,C01330,S003,P022,,2,18.9,0.0,37.8,12.0,25.8
T006504,2025-03-09 13:27:49,C03598,S006,P003,,6,8.4,0.0,50.4,30.0,20.4
T006505,2025-11-07 14:15:50,C03403,S003,P013,,1,733.95,0.0,844.04,320.0,524.04
T006506,2024-11-13 12:46:27,C03176,S001,P011,,1,499.0,0.0,573.85,250.0,323.85
T006507,2025-06-06 04:55:06,C02915,S002,P008,,3,7.35,0.0,18.08,12.0,6.08
T006508,2025-05-18 15:43:45,C03771,S008,P008,,4,7.35,0.0,29.4,16.0,13.4
T006509,2024-01-16 00:16:49,C00525,S002,P002,,7,1.8,0.0,12.6,7.7,4.9
T006510,2025-05-28 07:14:17,C01576,S002,P005,,4,3.36,0.0,11.02,6.0,5.02
T006511,2024-02-10 20:38:40,C02532,S002,P009,,1,899.0,0.0,899.0,550.0,349.0
T006512,2024-05-22 12:49:33,C01721,S003,P021,,2,59.0,0.0,118.0,50.0,68.0
T006513,2024-08-01 02:12:28,C00019,S003,P005,,5,3.2,0.0,17.28,7.5,9.78
T006514,2025-11-26 01:49:17,C01019,S006,P019,,3,9.45,0.0,32.6,12.0,20.6
T006515,2024-01-02 02:34:32,C00842,S002,P002,,7,1.8,0.0,12.6,7.7,4.9
T006516,2024-06-19 03:45:49,C01482,S001,P005,,8,3.2,0.0,25.6,12.0,13.6
T006517,2024-11-26 06:28:45,C00205,S002,P004,,7,2.2,0.0,17.71,8.4,9.31
T006518,2025-04-24 19:17:26,C02520,S008,P021,PR03,3,54.52,7.43,163.55,75.0,88.55
T006519,2024-10-15 20:24:41,C00926,S001,P008,,8,7.0,0.0,56.0,32.0,24.0
T006520,2024-10-13 17:44:02,C02563,S003,P005,,4,3.2,0.0,12.8,6.0,6.8
T006521,2025-09-05 09:24:17,C00119,S001,P021,,1,61.95,0.0,50.8,25.0,25.8
T006522,2024-08-12 12:32:29,C01398,S008,P005,,2,3.2,0.0,6.91,3.0,3.91
T006523,2025-04-30 18:43:30,C01439,S001,P005,,6,3.36,0.0,16.53,9.0,7.53
T006524,2025-07-06 10:19:18,C02543,S008,P002,,5,1.89,0.0,10.21,5.5,4.71
T006525,2025-12-25 20:29:24,C00560,S007,P002,,1,1.89,0.0,2.17,1.1,1.07
T006526,2024-12-20 18:33:31,C02223,S001,P006,PR02,5,1.9,0.1,10.92,5.0,5.92
T006527,2025-01-01 23:13:06,C00861,S001,P008,,5,7.35,0.0,36.75,20.0,16.75
T006528,2025-06-03 00:24:56,C03536,S005,P008,,2,7.35,0.0,14.7,8.0,6.7
T006529,2025-09-07 16:51:45,C00276,S004,P022,,3,18.9,0.0,56.7,18.0,38.7
T006530,2025-12-05 02:59:02,C00077,S005,P006,,6,2.1,0.0,14.49,6.0,8.49
T006531,2025-03-11 21:30:38,C03763,S008,P002,,3,1.89,0.0,5.67,3.3,2.37
T006532,2025-10-25 23:08:41,C01360,S007,P007,,6,2.94,0.0,17.64,7.2,10.44
T006533,2024-02-09 21:29:57,C00348,S007,P022,,4,18.0,0.0,72.0,24.0,48.0
T006534,2024-05-24 21:27:01,C00194,S007,P002,,4,1.8,0.0,7.2,4.4,2.8
T006535,2024-08-24 03:25:01,C02753,S002,P001,,7,12.0,0.0,90.72,56.0,34.72
T006536,2024-12-15 08:54:23,C03614,S001,P007,PR02,2,2.66,0.14,6.12,2.4,3.72
T006537,2024-11-29 04:48:38,C00204,S004,P004,,4,2.2,0.0,10.12,4.8,5.32
T006538,2024-12-08 00:41:25,C01929,S007,P007,,6,2.8,0.0,19.32,7.2,12.12
T006539,2024-06-04 18:20:49,C00341,S002,P006,,4,2.0,0.0,8.0,4.0,4.0
T006540,2025-11-26 10:58:39,C00617,S002,P002,,5,1.89,0.0,8.91,5.5,3.41
T006541,2024-02-26 07:50:02,C00577,S007,P003,,6,8.0,0.0,48.0,30.0,18.0
T006542,2025-06-09 19:00:04,C03341,S004,P003,,4,8.4,0.0,33.6,20.0,13.6
T006543,2025-01-04 05:41:22,C00420,S004,P002,,6,1.89,0.0,11.34,6.6,4.74
T006544,2024-02-02 07:36:39,C01652,S001,P007,,2,2.8,0.0,5.6,2.4,3.2
T006545,2024-11-22 23:40:09,C03195,S007,P004,,5,2.2,0.0,12.65,6.0,6.65
T006546,2025-10-08 13:27:59,C00842,S002,P005,,3,3.36,0.0,8.27,4.5,3.77
T006547,2025-01-05 17:28:42,C01522,S004,P006,,1,2.1,0.0,2.1,1.0,1.1
T006548,2024-02-27 08:25:21,C00265,S007,P024,,1,12.0,0.0,12.0,4.0,8.0
T006549,2025-10-25 09:02:54,C01909,S006,P004,,2,2.31,0.0,4.62,2.4,2.22
T006550,2025-05-31 08:37:20,C03981,S005,P010,,1,25.2,0.0,25.2,10.0,15.2
T006551,2025-02-02 04:08:46,C02563,S003,P008,,3,7.35,0.0,22.05,12.0,10.05
T006552,2025-11-29 23:04:35,C01479,S007,P002,,5,1.89,0.0,10.87,5.5,5.37
T006553,2024-03-21 13:23:39,C00489,S006,P019,,1,9.0,0.0,9.0,4.0,5.0
T006554,2025-08-13 06:41:13,C00694,S007,P001,,2,12.6,0.0,27.22,16.0,11.22
T006555,2025-08-08 02:24:10,C00418,S007,P001,,6,12.6,0.0,81.65,48.0,33.65
T006556,2024-01-27 02:23:45,C02049,S007,P004,,3,2.2,0.0,6.6,3.6,3.0
T006557,2025-02-05 17:59:50,C03360,S003,P022,,4,18.9,0.0,75.6,24.0,51.6
T006558,2024-11-30 21:29:32,C00292,S005,P022,,4,18.0,0.0,82.8,24.0,58.8
T006559,2024-09-22 19:40:30,C01568,S001,P009,,1,899.0,0.0,899.0,550.0,349.0
T006560,2025-10-15 04:01:06,C03776,S005,P009,,1,943.95,0.0,943.95,550.0,393.95
T006561,2025-07-05 15:44:38,C02729,S005,P006,,4,2.1,0.0,9.07,4.0,5.07
T006562,2024-04-24 19:43:34,C02910,S007,P024,,4,12.0,0.0,48.0,16.0,32.0
T006563,2024-08-09 20:01:20,C03315,S003,P005,,4,3.2,0.0,13.82,6.0,7.82
T006564,2025-11-29 07:53:57,C03365,S002,P003,,5,8.4,0.0,39.61,25.0,14.61
T006565,2024-11-29 14:34:27,C01691,S001,P018,,1,499.0,0.0,573.85,220.0,353.85
T006566,2024-09-02 15:03:54,C02242,S003,P003,,7,8.0,0.0,56.0,35.0,21.0
T006567,2024-04-27 10:16:23,C03827,S005,P020,,3,5.0,0.0,15.0,6.0,9.0
T006568,2025-03-23 21:41:35,C03443,S001,P021,,1,61.95,0.0,50.8,25.0,25.8
T006569,2025-02-04 01:15:59,C03115,S006,P003,,3,8.4,0.0,25.2,15.0,10.2
T006570,2025-03-03 17:03:35,C03648,S004,P004,,4,2.31,0.0,9.24,4.8,4.44
T006571,2025-09-18 12:22:26,C02996,S003,P002,,4,1.89,0.0,7.56,4.4,3.16
T006572,2025-01-11 04:05:02,C01687,S004,P013,,2,733.95,0.0,1467.9,640.0,827.9
T006573,2025-02-23 05:37:36,C00529,S005,P003,,6,8.4,0.0,50.4,30.0,20.4
T006574,2024-06-02 08:22:01,C03716,S004,P005,,5,3.2,0.0,16.0,7.5,8.5
T006575,2025-10-03 00:38:25,C02493,S006,P004,,6,2.31,0.0,13.86,7.2,6.66
T006576,2025-10-26 04:29:26,C00133,S004,P002,,7,1.89,0.0,13.23,7.7,5.53
T006577,2024-04-14 13:39:10,C02196,S006,P001,,3,12.0,0.0,36.0,24.0,12.0
T006578,2024-04-30 14:18:21,C01354,S003,P003,,2,8.0,0.0,16.0,10.0,6.0
T006579,2024-04-23 19:57:35,C02730,S002,P021,,4,59.0,0.0,236.0,100.0,136.0
T006580,2024-01-06 12:33:30,C03239,S004,P001,,1,12.0,0.0,12.0,8.0,4.0
T006581,2025-05-21 16:08:27,C02167,S001,P005,,2,3.36,0.0,5.51,3.0,2.51
T006582,2025-08-06 14:11:26,C03080,S002,P008,,3,7.35,0.0,19.53,12.0,7.53
T006583,2025-01-19 15:34:30,C01776,S002,P007,,6,2.94,0.0,17.64,7.2,10.44
T006584,2025-08-03 07:21:16,C01242,S008,P002,,7,1.89,0.0,14.29,7.7,6.59
T006585,2025-08-14 21:25:12,C00502,S001,P006,,2,2.1,0.0,3.72,2.0,1.72
T006586,2024-05-22 03:08:25,C00553,S004,P006,,6,2.0,0.0,12.0,6.0,6.0
T006587,2024-08-19 08:27:20,C00836,S001,P008,,2,7.0,0.0,15.12,8.0,7.12
T006588,2025-12-01 15:06:45,C00314,S002,P023,,1,36.75,0.0,34.66,12.0,22.66
T006589,2024-02-20 20:58:31,C03030,S005,P002,,8,1.8,0.0,14.4,8.8,5.6
T006590,2024-01-30 07:41:44,C01420,S004,P002,,4,1.8,0.0,7.2,4.4,2.8
T006591,2024-02-25 19:53:47,C01619,S007,P007,,1,2.8,0.0,2.8,1.2,1.6
T006592,2024-02-24 06:11:41,C03376,S002,P005,,5,3.2,0.0,16.0,7.5,8.5
T006593,2025-09-02 00:11:34,C03788,S001,P022,,1,18.9,0.0,15.5,6.0,9.5
T006594,2025-04-27 17:48:03,C03214,S005,P004,,6,2.31,0.0,13.86,7.2,6.66
T006595,2025-08-02 08:14:53,C03903,S001,P013,,1,733.95,0.0,649.99,320.0,329.99
T006596,2024-04-29 12:30:11,C01289,S008,P007,,6,2.8,0.0,16.8,7.2,9.6
T006597,2024-04-04 08:37:09,C02660,S007,P003,,8,8.0,0.0,64.0,40.0,24.0
T006598,2025-01-25 11:07:25,C01728,S006,P008,,3,7.35,0.0,22.05,12.0,10.05
T006599,2025-12-23 09:23:38,C01629,S007,P005,,3,3.36,0.0,11.59,4.5,7.09
T006600,2025-07-27 07:40:03,C02705,S002,P008,,5,7.35,0.0,32.55,20.0,12.55
T006601,2025-10-29 12:53:14,C03149,S006,P007,,8,2.94,0.0,23.52,9.6,13.92
T006602,2025-07-30 18:16:38,C00746,S007,P011,,1,523.95,0.0,565.87,250.0,315.87
T006603,2024-05-11 15:16:55,C02358,S004,P022,,3,18.0,0.0,54.0,18.0,36.0
T006604,2024-01-12 17:56:45,C03409,S001,P008,,7,7.0,0.0,49.0,28.0,21.0
T006605,2024-03-14 12:04:23,C00970,S006,P001,,5,12.0,0.0,60.0,40.0,20.0
T006606,2025-04-06 08:51:13,C01709,S004,P001,,6,12.6,0.0,75.6,48.0,27.6
T006607,2024-10-20 00:00:13,C02217,S003,P023,,2,35.0,0.0,70.0,24.0,46.0
T006608,2025-10-03 17:04:09,C01061,S008,P008,,3,7.35,0.0,22.05,12.0,10.05
